timestamp,original_power,smoothed,constrained_smooth_24hrs
2017-01-04T10:00:00+00:00,162.541775,98.53092135,125.0839344
2017-01-04T10:15:00+00:00,154.028717,98.53092135,125.0839344
2017-01-04T10:30:00+00:00,146.052494,98.53092135,125.0839344
2017-01-04T10:45:00+00:00,271.81424,98.53092135,125.0839344
2017-01-04T11:00:00+00:00,328.606972,98.53092135,125.0839344
2017-01-04T11:15:00+00:00,158.134995,98.53092135,125.0839344
2017-01-04T11:30:00+00:00,74.543343,98.53092135,125.0839344
2017-01-04T11:45:00+00:00,155.722351,98.53092135,125.0839344
2017-01-04T12:00:00+00:00,124.894638,98.53092135,125.0839344
2017-01-04T12:15:00+00:00,90.887363,98.53092135,125.0839344
2017-01-04T12:30:00+00:00,227.737259,98.53092135,125.0839344
2017-01-04T12:45:00+00:00,280.527336,98.53092135,125.0839344
2017-01-04T13:00:00+00:00,274.902092,98.53092135,125.0839344
2017-01-04T13:15:00+00:00,273.850197,98.53092135,125.0839344
2017-01-04T13:30:00+00:00,105.462513,98.53092135,125.0839344
2017-01-04T13:45:00+00:00,191.391964,98.53092135,125.0839344
2017-01-04T14:00:00+00:00,300.810837,98.53092135,125.0839344
2017-01-04T14:15:00+00:00,359.008224,98.53092135,125.0839344
2017-01-04T14:30:00+00:00,299.064575,98.53092135,125.0839344
2017-01-04T14:45:00+00:00,184.265743,98.53092135,125.0839344
2017-01-04T15:00:00+00:00,170.736588,98.53092135,125.0839344
2017-01-04T15:15:00+00:00,319.581978,98.53092135,125.0839344
2017-01-04T15:30:00+00:00,331.870804,98.53092135,125.0839344
2017-01-04T15:45:00+00:00,238.789772,98.53092135,125.0839344
2017-01-04T16:00:00+00:00,201.055092,98.53092135,125.0839344
2017-01-04T16:15:00+00:00,242.553139,98.53092135,125.0839344
2017-01-04T16:30:00+00:00,238.144333,98.53092135,125.0839344
2017-01-04T16:45:00+00:00,178.407276,98.53092135,125.0839344
2017-01-04T17:00:00+00:00,153.59605,98.53092135,125.0839344
2017-01-04T17:15:00+00:00,192.568695,98.53092135,125.0839344
2017-01-04T17:30:00+00:00,254.705582,98.53092135,125.0839344
2017-01-04T17:45:00+00:00,293.551453,98.53092135,125.0839344
2017-01-04T18:00:00+00:00,174.860428,98.53092135,125.0839344
2017-01-04T18:15:00+00:00,135.296478,98.53092135,125.0839344
2017-01-04T18:30:00+00:00,227.989288,98.53092135,125.0839344
2017-01-04T18:45:00+00:00,177.514084,98.53092135,125.0839344
2017-01-04T19:00:00+00:00,70.089363,98.53092135,125.0839344
2017-01-04T19:15:00+00:00,74.818583,98.53092135,125.0839344
2017-01-04T19:30:00+00:00,117.519394,98.53092135,125.0839344
2017-01-04T19:45:00+00:00,219.693802,98.53092135,125.0839344
2017-01-04T20:00:00+00:00,246.512863,98.53092135,125.0839344
2017-01-04T20:15:00+00:00,263.20845,98.53092135,125.0839344
2017-01-04T20:30:00+00:00,271.572037,98.53092135,125.0839344
2017-01-04T20:45:00+00:00,118.060013,98.53092135,125.0839344
2017-01-04T21:00:00+00:00,74.568626,98.53092135,125.0839344
2017-01-04T21:15:00+00:00,79.88917,98.53092135,125.0839344
2017-01-04T21:30:00+00:00,90.53587,98.53092135,125.0839344
2017-01-04T21:45:00+00:00,97.892069,98.53092135,125.0839344
2017-01-04T22:00:00+00:00,74.438856,98.53092135,125.0839344
2017-01-04T22:15:00+00:00,72.509266,98.53092135,125.0839344
2017-01-04T22:30:00+00:00,51.033498,98.53092135,125.0839344
2017-01-04T22:45:00+00:00,35.016028,98.53092135,125.0839344
2017-01-04T23:00:00+00:00,33.803703,98.53092135,125.0839344
2017-01-04T23:15:00+00:00,24.275936,98.53092135,125.0839344
2017-01-04T23:30:00+00:00,16.229967,98.53092135,125.0839344
2017-01-04T23:45:00+00:00,15.977705,98.53092135,125.0839344
2017-01-05T00:00:00+00:00,15.996538,98.53092135,125.0839344
2017-01-05T00:15:00+00:00,15.729705,98.53092135,125.0839344
2017-01-05T00:30:00+00:00,15.630521,98.53092135,125.0839344
2017-01-05T00:45:00+00:00,15.540459,98.53092135,125.0839344
2017-01-05T01:00:00+00:00,15.351521,98.53092135,125.0839344
2017-01-05T01:15:00+00:00,15.348147,98.53092135,125.0839344
2017-01-05T01:30:00+00:00,15.328211,98.53092135,125.0839344
2017-01-05T01:45:00+00:00,15.288385,98.53092135,125.0839344
2017-01-05T02:00:00+00:00,15.237219,98.53092135,125.0839344
2017-01-05T02:15:00+00:00,15.222225,98.53092135,125.0839344
2017-01-05T02:30:00+00:00,15.175546,98.53092135,125.0839344
2017-01-05T02:45:00+00:00,15.166853,98.53092135,125.0839344
2017-01-05T03:00:00+00:00,15.178264,98.53092135,125.0839344
2017-01-05T03:15:00+00:00,15.104809,98.53092135,125.0839344
2017-01-05T03:30:00+00:00,15.14958,98.53092135,125.0839344
2017-01-05T03:45:00+00:00,15.08801,98.53092135,125.0839344
2017-01-05T04:00:00+00:00,15.092734,98.53092135,125.0839344
2017-01-05T04:15:00+00:00,15.013073,98.53092135,125.0839344
2017-01-05T04:30:00+00:00,14.980892,98.53092135,125.0839344
